Time,Round,Picture_Number,Location,Zone,Environment,Tide,Lux_200,Lux_0,Sky_Glow,Species_Richness,Mobile_Sp_Abundance,Mobile_Sp_Richness,Sessile_Sp_Abundance,Sessile_Sp_Richness,Algal_Sp_Percent_Cover,Algal_Sp_Richness,Filter_Feeders_%_Sessile,Filter_Feeders_%_Mobile,Photosynthetic,Predators,Grazers,Omnivore,Detritivore,Bare_substrata,Elminus,Saccostrea,Chthamalus,Pyura_stolonifera,Tesseropora,Mytilus_planulatus,Ecklonia_radiata,Galeolaria,Haliclona_permollis,Ralfsia_verrucosa,Gelidiella,Blidingia_minima,C_peli,Ulva_lactuca,Coralina,Grasilaria ,Red_Sea_Lettuce,Oulactis_muscosa,Actinia_tenebrosa,Tenguella_marginalba,Dicathais_orbita,Bembicium_nanum,Elysia_coodgeensis, Turbo_undulata,Austrocochlea_porcata,Bembicium_melanostomum,Nerita_atramentosa,Nodilittorina_unifasciata,Littorina_littorea,Nodilittorina_pyramidalis,Red_Spiral_Snail,Siphonaria_guamensis,Cellana_tramoserica,Siphonaria_diemenensis,Patelloida_mimula,Patelloida_alticostata,Siphonaria_funiculata,Siphonaria_recruit,Patelloida_mufria,Chiton_pelliserpentis,Onchidiidae,Patelloida_saccharina,Patiriella_exigua,Crab,Shrimp,Amphipod
Night,One,477,Watson's Bay,Outer,Seawall,High,NA,0.1,16.86,6,4,2,15,2,70,2,15,0,70,0,4,0,0,85,0,0,5,10,0,0,0,0,0,15,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
Night,One,478,Watson's Bay,Outer,Seawall,High,NA,0.1,16.46,7,7,4,15,1,70,2,15,0,70,0,7,0,0,85,0,0,0,15,0,0,0,0,0,15,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0
Night,One,479,Watson's Bay,Outer,Seawall,High,NA,0.1,16.6,5,5,2,0,0,85,3,0,0,85,0,5,0,0,100,0,0,0,0,0,0,0,0,0,20,0,50,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,480,Watson's Bay,Outer,Seawall,High,NA,0.1,18.37,6,5,3,10,1,70,2,10,0,70,0,5,0,0,90,0,0,10,0,0,0,0,0,0,25,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
Night,One,481,Watson's Bay,Outer,Seawall,High,NA,0.2,18.53,5,5,2,10,1,40,2,10,0,40,0,5,0,0,90,0,0,10,0,0,0,0,0,0,5,0,35,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,482,Watson's Bay,Outer,Seawall,High,NA,0.1,18.4,5,7,3,10,1,15,1,10,0,15,2,5,0,0,90,0,0,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,483,Watson's Bay,Outer,Seawall,High,NA,0.2,18.21,6,9,3,10,1,45,2,10,0,45,0,9,0,0,90,0,0,0,10,0,0,0,0,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
Night,One,484,Watson's Bay,Outer,Seawall,High,NA,0.3,16.99,6,5,3,5,1,50,2,5,0,50,0,5,0,0,95,0,0,5,0,0,0,0,0,0,35,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Night,One,485,Watson's Bay,Outer,Seawall,High,NA,0.1,16.86,3,3,1,0,0,30,2,0,0,30,0,3,0,0,100,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,487,Watson's Bay,Outer,Seawall,Mid,NA,0,16.46,7,21,6,75,1,0,0,75,0,0,0,21,0,0,25,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,6,4,2,0,0,0,2,0,0,0,0,0,0
Night,One,488,Watson's Bay,Outer,Seawall,Mid,NA,0.1,16.6,6,23,5,65,1,0,0,65,4,0,0,19,0,0,35,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,7,0,0,0,0,0,0,0,0,0,0
Night,One,489,Watson's Bay,Outer,Seawall,Mid,NA,0.1,18.37,9,18,8,55,1,0,0,55,0,0,2,15,1,0,45,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,3,2,0,5,0,0,0,0,0,1,0,1,0
Night,One,490,Watson's Bay,Outer,Seawall,Mid,NA,0.1,18.53,8,15,7,40,1,0,0,40,1,0,2,12,0,0,60,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,2,0,0,0,0,0,1,0,0,0
Night,One,491,Watson's Bay,Outer,Seawall,Mid,NA,0.1,18.4,8,23,7,55,1,0,0,55,3,0,2,18,0,0,45,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,3,0,0,0,5,0,0,2,0,0,0
Night,One,492,Watson's Bay,Outer,Seawall,Mid,NA,0.2,18.21,9,34,8,35,1,0,0,35,10,0,1,23,0,0,65,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,3,2,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,3,0,0,0
Night,One,493,Watson's Bay,Outer,Seawall,Mid,NA,0.1,16.99,9,52,8,20,1,0,0,20,24,0,5,23,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,7,0,0,0,0,0,0,0,4,3,2,0,4,0,0,0,0,0,3,0,0,0
Night,One,494,Watson's Bay,Outer,Seawall,Mid,NA,0.2,16.86,7,26,6,20,1,0,0,20,9,0,2,15,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,2,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0
Night,One,495,Watson's Bay,Outer,Seawall,Mid,NA,0.3,16.46,8,27,7,35,1,0,0,35,9,0,2,16,0,0,65,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,2,0,0,3,0,0,0
Night,One,496,Watson's Bay,Outer,Seawall,Mid,NA,0.1,16.6,5,14,4,10,1,0,0,10,7,0,0,7,0,0,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0
Day,Two,295,Balmain,Inner ,Rocky Shore,Mid,168,NA,NA,9,26,5,55,1,55,3,55,0,55,0,26,0,0,45,0,55,0,0,0,0,0,0,0,20,0,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,16,0,6,0,0,1,0,0,0,0,0,0
Day,Two,296,Balmain,Inner ,Rocky Shore,Mid,202,NA,NA,10,39,6,45,1,55,3,45,0,55,0,39,0,0,55,0,45,0,0,0,0,0,0,0,5,0,40,0,0,10,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,10,1,4,14,0,0,0,0,0,0,0,0,0,0,0
Day,Two,297,Balmain,Inner ,Rocky Shore,Mid,504,NA,NA,9,21,6,60,1,55,2,60,0,55,2,19,0,0,40,0,60,0,0,0,0,0,0,0,20,0,35,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,9,5,0,0,0,0,0,0,0,0,0,0
Day,Two,300,Balmain,Inner ,Rocky Shore,Mid,492,NA,NA,9,36,7,80,1,10,1,80,0,10,2,34,0,0,20,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,7,0,0,2,0,2,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0
Day,Two,301,Balmain,Inner ,Rocky Shore,Mid,483,NA,NA,7,33,5,75,1,10,1,75,0,10,1,32,0,0,25,0,75,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,9,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0
Day,Two,302,Balmain,Inner ,Rocky Shore,Mid,431,NA,NA,7,26,5,100,1,10,1,100,0,10,0,26,0,0,0,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,9,5,0,0,0,0,0,0,0,0,0,0
Day,Two,305,Balmain,Inner ,Rocky Shore,Mid,448,NA,NA,8,11,4,40,2,70,2,40,0,70,0,11,0,0,60,10,30,0,0,0,0,0,0,0,65,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0
Day,Two,306,Balmain,Inner ,Rocky Shore,Mid,384,NA,NA,8,31,4,35,2,70,2,35,0,70,0,31,0,0,65,5,30,0,0,0,0,0,0,0,60,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0
Day,Two,307,Balmain,Inner ,Rocky Shore,Mid,277,NA,NA,10,38,6,80,2,25,2,80,0,25,0,38,0,0,20,25,55,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,2,0,4,11,3,0,0,0,0,0,0,0,0,0,0
Day,Two,308,Balmain,Inner ,Rocky Shore,Mid,197,NA,NA,12,28,8,35,2,35,2,35,0,35,1,27,0,0,65,5,30,0,0,0,0,0,0,0,20,0,0,0,15,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,0,0,3,1,0,8,2,0,0,0,1,0,0,0,0,0,0
Day,Two,309,Balmain,Inner ,Rocky Shore,High,168,NA,NA,3,1,1,20,1,25,1,20,0,25,0,1,0,0,80,20,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,310,Balmain,Inner ,Rocky Shore,High,202,NA,NA,5,7,2,10,1,60,2,10,0,60,0,7,0,0,90,10,0,0,0,0,0,0,0,0,15,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Day,Two,311,Balmain,Inner ,Rocky Shore,High,504,NA,NA,4,3,1,25,1,65,2,25,0,65,0,3,0,0,75,25,0,0,0,0,0,0,0,0,15,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Day,Two,312,Balmain,Inner ,Rocky Shore,High,492,NA,NA,3,0,0,10,1,75,2,10,0,75,0,0,0,0,90,10,0,0,0,0,0,0,0,0,45,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,313,Balmain,Inner ,Rocky Shore,High,483,NA,NA,4,2,1,10,1,80,2,10,0,80,0,2,0,0,90,10,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Day,Two,314,Balmain,Inner ,Rocky Shore,High,431,NA,NA,7,9,3,40,2,25,2,40,0,25,0,9,0,0,60,30,10,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Day,Two,315,Balmain,Inner ,Rocky Shore,High,448,NA,NA,4,3,1,30,1,50,2,30,0,50,0,3,0,0,70,30,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,316,Balmain,Inner ,Rocky Shore,High,384,NA,NA,4,3,1,25,1,20,2,25,0,20,0,3,0,0,75,25,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,317,Balmain,Inner ,Rocky Shore,High,277,NA,NA,6,7,3,35,1,15,2,35,0,15,0,7,0,0,65,35,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,318,Balmain,Inner ,Rocky Shore,High,197,NA,NA,3,5,1,25,1,15,1,25,0,15,0,5,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Two,509,Balmain,Inner ,Rocky Shore,High,NA,0,17.81,3,0,0,5,1,50,2,5,0,50,0,0,0,0,95,5,0,0,0,0,0,0,0,0,20,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Two,510,Balmain,Inner ,Rocky Shore,High,NA,0,17.53,3,0,0,5,1,60,2,5,0,60,0,0,0,0,95,5,0,0,0,0,0,0,0,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Two,511,Balmain,Inner ,Rocky Shore,High,NA,0,17.63,3,0,0,15,1,60,2,15,0,60,0,0,0,0,85,15,0,0,0,0,0,0,0,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Two,512,Balmain,Inner ,Rocky Shore,High,NA,0,17.84,4,1,1,10,1,60,2,10,0,60,0,1,0,0,90,10,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Two,513,Balmain,Inner ,Rocky Shore,High,NA,0.1,17.65,3,0,0,5,1,70,2,5,0,70,0,0,0,0,95,5,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Two,514,Balmain,Inner ,Rocky Shore,High,NA,0.1,17.57,3,0,0,5,1,45,2,5,0,45,0,0,0,0,95,5,0,0,0,0,0,0,0,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Two,515,Balmain,Inner ,Rocky Shore,High,NA,0,15.56,3,0,0,10,1,95,2,10,0,95,0,0,0,0,90,10,0,0,0,0,0,0,0,0,65,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Two,516,Balmain,Inner ,Rocky Shore,High,NA,0.1,15.16,3,0,0,5,1,70,2,5,0,70,0,0,0,0,95,5,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Two,519,Balmain,Inner ,Rocky Shore,High,NA,0,17.81,3,0,0,15,1,50,2,15,0,50,0,0,0,0,85,15,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Two,521,Balmain,Inner ,Rocky Shore,High,NA,0,17.53,3,0,0,10,1,65,2,10,0,65,0,0,0,0,90,10,0,0,0,0,0,0,0,0,35,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Two,522,Balmain,Inner ,Rocky Shore,Mid,NA,0,17.63,9,39,4,75,1,75,4,75,0,75,6,33,0,0,25,0,75,0,0,0,0,0,0,0,15,0,0,25,25,10,0,0,0,0,6,0,0,0,0,7,4,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
Night,Two,523,Balmain,Inner ,Rocky Shore,Mid,NA,0,17.84,7,17,4,40,1,30,2,40,0,30,0,17,0,0,60,0,40,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0
Night,Two,524,Balmain,Inner ,Rocky Shore,Mid,NA,0,17.65,8,16,4,30,1,65,3,30,0,65,0,16,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,25,35,5,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0
Night,Two,525,Balmain,Inner ,Rocky Shore,Mid,NA,0.1,17.57,8,21,4,90,1,45,3,90,0,45,7,14,0,0,10,0,90,0,0,0,0,0,0,0,0,0,0,20,15,10,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0
Night,Two,526,Balmain,Inner ,Rocky Shore,Mid,NA,0.1,15.56,10,26,5,65,1,80,4,65,0,80,1,25,0,0,35,0,65,0,0,0,0,0,0,0,10,0,0,20,40,10,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,3,0,12,0,0,0,0,4,0,0,0,0,0,0
Night,Two,527,Balmain,Inner ,Rocky Shore,Mid,NA,0,15.16,6,38,4,85,1,15,1,85,0,15,4,34,0,0,15,0,85,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0
Night,Two,528,Balmain,Inner ,Rocky Shore,Mid,NA,0,17.81,9,47,5,55,1,50,3,55,0,50,1,46,0,0,45,0,55,0,0,0,0,0,0,0,10,0,15,0,0,25,0,0,0,0,1,0,0,0,0,6,23,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0
Night,Two,529,Balmain,Inner ,Rocky Shore,Mid,NA,0,17.53,11,27,7,80,1,50,3,80,0,50,4,23,0,0,20,0,80,0,0,0,0,0,0,0,10,0,0,15,25,0,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,0,0,6,1,9,2,0,0,0,0,0,0,0,0,0,0
Night,Two,530,Balmain,Inner ,Rocky Shore,Mid,NA,0,17.63,11,46,7,70,1,45,3,70,0,45,4,42,0,0,30,0,70,0,0,0,0,0,0,0,15,0,0,0,10,20,0,0,0,0,4,0,0,0,0,9,5,0,0,0,0,0,0,4,0,22,1,0,0,0,1,0,0,0,0,0,0
Day,Two,687,Balmoral,Outer,Rocky Shore,High,54,NA,NA,2,57,1,10,1,0,0,10,0,0,0,57,0,0,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,688,Balmoral,Outer,Rocky Shore,High,716,NA,NA,8,52,4,20,2,40,2,20,0,40,0,52,0,0,80,15,0,5,0,0,0,0,0,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,28,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,689,Balmoral,Outer,Rocky Shore,High,724,NA,NA,7,46,5,15,2,0,0,15,2,0,12,32,0,0,85,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,4,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,690,Balmoral,Outer,Rocky Shore,High,762,NA,NA,7,168,3,75,2,25,2,75,0,25,0,168,0,0,25,5,0,70,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,123,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,692,Balmoral,Outer,Rocky Shore,High,703,NA,NA,7,97,4,50,2,80,1,50,0,80,0,97,0,0,50,10,0,40,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
Day,Two,693,Balmoral,Outer,Rocky Shore,High,755,NA,NA,7,140,4,20,2,10,1,20,0,10,0,140,0,0,80,10,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,134,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,694,Balmoral,Outer,Rocky Shore,High,765,NA,NA,3,72,2,15,1,0,0,15,0,0,0,72,0,0,85,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,695,Balmoral,Outer,Rocky Shore,High,638,NA,NA,3,64,2,0,0,65,1,0,0,65,0,64,0,0,100,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,696,Balmoral,Outer,Rocky Shore,High,747,NA,NA,4,115,2,15,1,30,1,15,0,30,0,115,0,0,85,0,0,15,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,698,Balmoral,Outer,Rocky Shore,Mid,671,NA,NA,10,29,6,40,1,25,3,40,0,25,1,28,0,0,60,0,40,0,0,0,0,0,0,0,5,0,15,5,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,3,0,0,0,9,2,0,0,0,0,0,3,0,0,0,0,0,0
Day,Two,699,Balmoral,Outer,Rocky Shore,Mid,632,NA,NA,11,32,8,20,1,15,2,20,2,15,0,30,0,0,80,0,20,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,2,0,0,0,0,0,14,2,0,0,5,0,4,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0
Day,Two,700,Balmoral,Outer,Rocky Shore,Mid,628,NA,NA,7,15,4,20,1,10,2,20,1,10,1,13,0,0,80,0,20,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,701,Balmoral,Outer,Rocky Shore,Mid,643,NA,NA,8,69,6,35,1,10,1,35,0,10,5,64,0,0,65,0,35,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,51,0,0,0,0,0,0,0,4,0,0,4,4,0,0,1,0,0,0,0,0,0
Day,Two,702,Balmoral,Outer,Rocky Shore,Mid,671,NA,NA,8,72,7,40,1,0,0,40,3,0,1,68,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,51,0,0,0,7,0,3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
Day,Two,703,Balmoral,Outer,Rocky Shore,Mid,746,NA,NA,6,29,4,25,1,15,1,25,0,15,0,29,0,0,75,0,25,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,704,Balmoral,Outer,Rocky Shore,Mid,54,NA,NA,5,44,3,20,1,10,1,20,0,10,0,44,0,0,80,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,705,Balmoral,Outer,Rocky Shore,Mid,716,NA,NA,6,53,5,40,1,0,0,40,4,0,0,49,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,37,0,0,0,0,0,0,0,2,0,7,0,0,0,0,3,0,0,0,0,0,0
Day,Two,706,Balmoral,Outer,Rocky Shore,Mid,724,NA,NA,6,60,4,70,1,10,1,70,0,10,0,60,0,0,30,0,70,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0
Day,Two,707,Balmoral,Outer,Rocky Shore,Mid,762,NA,NA,6,35,4,45,1,20,1,45,1,20,0,34,0,0,55,0,45,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0
Day,Two,708,Balmoral,Outer,Rocky Shore,Low,703,NA,NA,6,4,3,100,1,55,2,100,0,55,0,4,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,15,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
Day,Two,709,Balmoral,Outer,Rocky Shore,Low,755,NA,NA,9,12,5,80,1,50,3,80,0,50,1,11,0,0,20,0,0,0,80,0,0,0,0,0,15,0,0,0,20,15,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0
Day,Two,710,Balmoral,Outer,Rocky Shore,Low,765,NA,NA,7,17,4,90,1,25,2,90,0,25,0,17,0,0,10,0,0,0,90,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
Day,Two,711,Balmoral,Outer,Rocky Shore,Low,638,NA,NA,7,10,4,100,1,35,2,100,0,35,2,8,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20,15,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,712,Balmoral,Outer,Rocky Shore,Low,747,NA,NA,8,29,3,75,2,35,3,75,0,35,0,29,0,0,25,0,0,5,70,0,0,0,0,0,0,0,10,0,10,15,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Two,713,Balmoral,Outer,Rocky Shore,Low,671,NA,NA,7,14,4,75,1,55,2,75,0,55,1,13,0,0,25,0,0,0,75,0,0,0,0,0,0,0,0,0,35,20,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
